sales_order_id,date,id,created_at,quantity,sku,name,name_i,face_price,currency,country,state_i,state_o,status,external_unit_price,name_o,city,country_o,year,month,day,weekday,price,total
18636,2023-02-06,111288,2023-02-06 11:12:05,2,AB100,Airbnb $100 (USA),Airbnb,100.0,USD,US,fulfilled,complete,0,"{""amount"": 9772, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,2,6,Monday,97.72,195.44
18636,2023-02-06,111289,2023-02-06 11:12:05,5,AMZ20,Amazon $20,AMAZON,20.0,USD,US,fulfilled,complete,0,"{""amount"": 1985, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,2,6,Monday,19.85,99.25
18636,2023-02-06,111290,2023-02-06 11:12:05,5,AMZ25,Amazon $25,AMAZON,25.0,USD,US,fulfilled,complete,0,"{""amount"": 2482, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,2,6,Monday,24.82,124.1
18636,2023-02-06,111291,2023-02-06 11:12:05,10,FFRR60,Final Fantasy XIV: A Realm Reborn 60 Day Time Card (USA),SQUARE ENIX,30.0,USD,US,fulfilled,complete,0,"{""amount"": 2575, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,2,6,Monday,25.75,257.5
18636,2023-02-06,111292,2023-02-06 11:12:05,3,GOP10,Google Play $10 (USA),GOOGLE,10.0,USD,US,fulfilled,complete,0,"{""amount"": 988, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,2,6,Monday,9.88,29.64
18636,2023-02-06,111293,2023-02-06 11:12:05,2,KIP10,Kingsisle Pirate 101 $10 (USA),KINGSISLE,10.0,USD,US,fulfilled,complete,0,"{""amount"": 870, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,2,6,Monday,8.7,17.4
18636,2023-02-06,111294,2023-02-06 11:12:05,150,PSN10,PlayStation Network Card $10 (USA),SONY,10.0,USD,US,fulfilled,complete,0,"{""amount"": 940, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,2,6,Monday,9.4,1410.0
18636,2023-02-06,111295,2023-02-06 11:12:05,30,PSN70,PlayStation™Store $70 (USA),SONY,70.0,USD,US,fulfilled,complete,0,"{""amount"": 6440, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,2,6,Monday,64.4,1932.0
18636,2023-02-06,111296,2023-02-06 11:12:05,30,PSP3M,PlayStation Plus 3 Month Membership,SONY,24.99,USD,BR,fulfilled,complete,0,"{""amount"": 2080, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,2,6,Monday,20.8,624.0
18636,2023-02-06,111297,2023-02-06 11:12:05,40,PSN100,PlayStation Network Card $100 (USA),SONY,100.0,USD,US,fulfilled,complete,0,"{""amount"": 9140, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,2,6,Monday,91.4,3656.0
18636,2023-02-06,111298,2023-02-06 11:12:05,2,PUBG8100,PUBG MOBILE 6000 + 2100 UC $99.99,PUBG,99.99,USD,,fulfilled,complete,0,"{""amount"": 8690, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,2,6,Monday,86.9,173.8
18636,2023-02-06,111299,2023-02-06 11:12:05,10,XB50,XBOX $50 (USA),MICROSOFT,50.0,USD,US,fulfilled,complete,0,"{""amount"": 4525, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,2,6,Monday,45.25,452.5
18637,2023-02-06,111300,2023-02-06 11:14:35,349,PSN10,PlayStation Network Card $10 (USA),SONY,10.0,USD,US,fulfilled,complete,0,"{""amount"": 893, ""currency"": ""USD""}",BASATNE INTERNATIONAL LLC,Addison,US,2023,2,6,Monday,8.93,3116.57
18638,2023-02-06,111301,2023-02-06 11:25:10,150,PSN10,PlayStation Network Card $10 (USA),SONY,10.0,USD,US,fulfilled,complete,0,"{""amount"": 925, ""currency"": ""USD""}",Onequark SPA,Santiago,CL,2023,2,6,Monday,9.25,1387.5
18638,2023-02-06,111302,2023-02-06 11:25:10,250,PSN25,PlayStation Network Card $25 (USA),SONY,25.0,USD,US,fulfilled,complete,0,"{""amount"": 2275, ""currency"": ""USD""}",Onequark SPA,Santiago,CL,2023,2,6,Monday,22.75,5687.5
18638,2023-02-06,111303,2023-02-06 11:25:10,10,PSP3M,PlayStation Plus 3 Month Membership,SONY,24.99,USD,BR,fulfilled,complete,0,"{""amount"": 2080, ""currency"": ""USD""}",Onequark SPA,Santiago,CL,2023,2,6,Monday,20.8,208.0
18638,2023-02-06,111304,2023-02-06 11:25:10,10,NES35,Nintendo eShop $35 (USA),NINTENDO ESHOP,35.0,USD,US,fulfilled,complete,0,"{""amount"": 3120, ""currency"": ""USD""}",Onequark SPA,Santiago,CL,2023,2,6,Monday,31.2,312.0
18638,2023-02-06,111305,2023-02-06 11:25:10,20,RBLX10,Roblox Gift Card $10 (USA),ROBLOX,10.0,USD,US,fulfilled,complete,0,"{""amount"": 905, ""currency"": ""USD""}",Onequark SPA,Santiago,CL,2023,2,6,Monday,9.05,181.0
18638,2023-02-06,111306,2023-02-06 11:25:10,10,IT10,Apple Gift Card $10 (USA),APPLE,10.0,USD,US,fulfilled,complete,0,"{""amount"": 975, ""currency"": ""USD""}",Onequark SPA,Santiago,CL,2023,2,6,Monday,9.75,97.5
18638,2023-02-06,111307,2023-02-06 11:25:10,10,IT25,Apple Gift Card $25 (USA),APPLE,25.0,USD,US,fulfilled,complete,0,"{""amount"": 2437, ""currency"": ""USD""}",Onequark SPA,Santiago,CL,2023,2,6,Monday,24.37,243.7
18638,2023-02-06,111308,2023-02-06 11:25:10,10,IT15,Apple Gift Card $15 (USA),APPLE,15.0,USD,US,fulfilled,complete,0,"{""amount"": 1462, ""currency"": ""USD""}",Onequark SPA,Santiago,CL,2023,2,6,Monday,14.62,146.2
18639,2023-02-06,111309,2023-02-06 11:44:48,4000,PSN25,PlayStation Network Card $25 (USA),SONY,25.0,USD,US,fulfilled,complete,0,"{""amount"": 2250, ""currency"": ""USD""}",ABAAD ALJEEL DBA LIKE4CARD,Rihadh,SA,2023,2,6,Monday,22.5,90000.0
18639,2023-02-06,111310,2023-02-06 11:44:49,3000,PSN50,PlayStation Network Card $50 (USA),SONY,50.0,USD,US,fulfilled,complete,0,"{""amount"": 4500, ""currency"": ""USD""}",ABAAD ALJEEL DBA LIKE4CARD,Rihadh,SA,2023,2,6,Monday,45.0,135000.0
18639,2023-02-06,111311,2023-02-06 11:44:49,500,XB05,XBOX $5 (USA),MICROSOFT,5.0,USD,US,fulfilled,complete,0,"{""amount"": 453, ""currency"": ""USD""}",ABAAD ALJEEL DBA LIKE4CARD,Rihadh,SA,2023,2,6,Monday,4.53,2265.0
18639,2023-02-06,111312,2023-02-06 11:44:49,500,XB10,XBOX $10 (USA),MICROSOFT,10.0,USD,US,fulfilled,complete,0,"{""amount"": 905, ""currency"": ""USD""}",ABAAD ALJEEL DBA LIKE4CARD,Rihadh,SA,2023,2,6,Monday,9.05,4525.0
18639,2023-02-06,111313,2023-02-06 11:44:49,500,XB20,XBOX $20 (USA),MICROSOFT,20.0,USD,US,fulfilled,complete,0,"{""amount"": 1810, ""currency"": ""USD""}",ABAAD ALJEEL DBA LIKE4CARD,Rihadh,SA,2023,2,6,Monday,18.1,9050.0
18639,2023-02-06,111314,2023-02-06 11:44:49,100,NES3M,Nintendo 3 Month Subscription (USA),NINTENDO ESHOP,7.99,USD,US,fulfilled,complete,0,"{""amount"": 740, ""currency"": ""USD""}",ABAAD ALJEEL DBA LIKE4CARD,Rihadh,SA,2023,2,6,Monday,7.4,740.0
18640,2023-02-06,111315,2023-02-06 12:16:20,5,GOP50,Google Play $50 (USA),GOOGLE,50.0,USD,US,fulfilled,complete,0,"{""amount"": 4750, ""currency"": ""USD""}",MyGiftCardSupply,Boulder,US,2023,2,6,Monday,47.5,237.5
18640,2023-02-06,111316,2023-02-06 12:16:20,10,PSP3M,PlayStation Plus 3 Month Membership,SONY,24.99,USD,BR,fulfilled,complete,0,"{""amount"": 2080, ""currency"": ""USD""}",MyGiftCardSupply,Boulder,US,2023,2,6,Monday,20.8,208.0
18626,2023-02-03,111317,2023-02-06 13:21:41,30,XB50,XBOX $50 (USA),MICROSOFT,50.0,USD,US,fulfilled,complete,0,"{""amount"": 4500, ""currency"": ""USD""}",24 Games ApS,Viborg,DK,2023,2,6,Monday,45.0,1350.0
18626,2023-02-03,111318,2023-02-06 13:21:41,30,IT50,Apple Gift Card $50 (USA),APPLE,50.0,USD,US,fulfilled,complete,0,"{""amount"": 4850, ""currency"": ""USD""}",24 Games ApS,Viborg,DK,2023,2,6,Monday,48.5,1455.0
18641,2023-02-07,111319,2023-02-07 09:49:47,5,AMZ150,Amazon $150,AMAZON,150.0,USD,US,fulfilled,complete,0,"{""amount"": 14775, ""currency"": ""USD""}",DIGITAL CODES S.p. Z.o.o (USD.),,PL,2023,2,7,Tuesday,147.75,738.75
18641,2023-02-07,111320,2023-02-07 09:49:47,20,AMZ200,Amazon $200 (USA),AMAZON,200.0,USD,US,fulfilled,complete,0,"{""amount"": 19700, ""currency"": ""USD""}",DIGITAL CODES S.p. Z.o.o (USD.),,PL,2023,2,7,Tuesday,197.0,3940.0
18642,2023-02-07,111321,2023-02-07 10:07:01,200,AMZ05,Amazon $5,AMAZON,5.0,USD,US,fulfilled,complete,0,"{""amount"": 490, ""currency"": ""USD""}",Sea Gamer Mall Sdn Bhd,Sitiawan,MY,2023,2,7,Tuesday,4.9,980.0
18642,2023-02-07,111322,2023-02-07 10:07:01,25,AMZ50,Amazon $50,AMAZON,50.0,USD,US,fulfilled,complete,0,"{""amount"": 4900, ""currency"": ""USD""}",Sea Gamer Mall Sdn Bhd,Sitiawan,MY,2023,2,7,Tuesday,49.0,1225.0
18642,2023-02-07,111323,2023-02-07 10:07:01,20,AMZ100,Amazon $100,AMAZON,100.0,USD,US,fulfilled,complete,0,"{""amount"": 9800, ""currency"": ""USD""}",Sea Gamer Mall Sdn Bhd,Sitiawan,MY,2023,2,7,Tuesday,98.0,1960.0
18642,2023-02-07,111324,2023-02-07 10:07:01,20,BB20,Blizzard Balance $20 (USA),BLIZZARD,20.0,USD,US,fulfilled,complete,0,"{""amount"": 1875, ""currency"": ""USD""}",Sea Gamer Mall Sdn Bhd,Sitiawan,MY,2023,2,7,Tuesday,18.75,375.0
18642,2023-02-07,111325,2023-02-07 10:07:01,20,BB50,Blizzard Balance $50 (USA),BLIZZARD,50.0,USD,US,fulfilled,complete,0,"{""amount"": 4675, ""currency"": ""USD""}",Sea Gamer Mall Sdn Bhd,Sitiawan,MY,2023,2,7,Tuesday,46.75,935.0
18642,2023-02-07,111326,2023-02-07 10:07:01,20,FFRR60,Final Fantasy XIV: A Realm Reborn 60 Day Time Card (USA),SQUARE ENIX,30.0,USD,US,fulfilled,complete,0,"{""amount"": 2540, ""currency"": ""USD""}",Sea Gamer Mall Sdn Bhd,Sitiawan,MY,2023,2,7,Tuesday,25.4,508.0
18642,2023-02-07,111327,2023-02-07 10:07:01,2,HUL25,Hulu $25 (USA),HULU,25.0,USD,US,fulfilled,complete,0,"{""amount"": 2325, ""currency"": ""USD""}",Sea Gamer Mall Sdn Bhd,Sitiawan,MY,2023,2,7,Tuesday,23.25,46.5
18642,2023-02-07,111328,2023-02-07 10:07:01,2,IMVU25,IMVU $25 (USA),IMVU,25.0,USD,US,fulfilled,complete,0,"{""amount"": 2240, ""currency"": ""USD""}",Sea Gamer Mall Sdn Bhd,Sitiawan,MY,2023,2,7,Tuesday,22.4,44.8
18642,2023-02-07,111329,2023-02-07 10:07:01,15,KK50,Karma Koin $50 (USA),NEXON,50.0,USD,US,fulfilled,complete,0,"{""amount"": 4670, ""currency"": ""USD""}",Sea Gamer Mall Sdn Bhd,Sitiawan,MY,2023,2,7,Tuesday,46.7,700.5
18642,2023-02-07,111330,2023-02-07 10:07:01,20,KK100,Karma Koin $100 (USA),NEXON,100.0,USD,US,fulfilled,complete,0,"{""amount"": 9250, ""currency"": ""USD""}",Sea Gamer Mall Sdn Bhd,Sitiawan,MY,2023,2,7,Tuesday,92.5,1850.0
18642,2023-02-07,111331,2023-02-07 10:07:01,2,NP25,NeoCash Card $25 (USA),NEOPETS,25.0,USD,US,fulfilled,complete,0,"{""amount"": 2270, ""currency"": ""USD""}",Sea Gamer Mall Sdn Bhd,Sitiawan,MY,2023,2,7,Tuesday,22.7,45.4
18642,2023-02-07,111332,2023-02-07 10:07:01,2,KIP20,Kingsisle Pirate 101 $20 (USA),KINGSISLE,20.0,USD,US,fulfilled,complete,0,"{""amount"": 1745, ""currency"": ""USD""}",Sea Gamer Mall Sdn Bhd,Sitiawan,MY,2023,2,7,Tuesday,17.45,34.9
18642,2023-02-07,111333,2023-02-07 10:07:01,20,PSN55,PlayStation™Store $55 (USA),SONY,55.0,USD,US,fulfilled,complete,0,"{""amount"": 4950, ""currency"": ""USD""}",Sea Gamer Mall Sdn Bhd,Sitiawan,MY,2023,2,7,Tuesday,49.5,990.0
18642,2023-02-07,111334,2023-02-07 10:07:01,20,PSN70,PlayStation™Store $70 (USA),SONY,70.0,USD,US,fulfilled,complete,0,"{""amount"": 6300, ""currency"": ""USD""}",Sea Gamer Mall Sdn Bhd,Sitiawan,MY,2023,2,7,Tuesday,63.0,1260.0
18642,2023-02-07,111335,2023-02-07 10:07:01,1,JRS10,Jagex Runescape $10 (USA),JAGEX,10.0,USD,US,fulfilled,complete,0,"{""amount"": 880, ""currency"": ""USD""}",Sea Gamer Mall Sdn Bhd,Sitiawan,MY,2023,2,7,Tuesday,8.8,8.8
18642,2023-02-07,111336,2023-02-07 10:07:01,1,JRS25,Jagex Runescape $25 (USA),JAGEX,25.0,USD,US,fulfilled,complete,0,"{""amount"": 2190, ""currency"": ""USD""}",Sea Gamer Mall Sdn Bhd,Sitiawan,MY,2023,2,7,Tuesday,21.9,21.9
18642,2023-02-07,111337,2023-02-07 10:07:01,30,SPT10,Spotify $10 (USA),SPOTIFY,10.0,USD,US,fulfilled,complete,0,"{""amount"": 935, ""currency"": ""USD""}",Sea Gamer Mall Sdn Bhd,Sitiawan,MY,2023,2,7,Tuesday,9.35,280.5
18642,2023-02-07,111338,2023-02-07 10:07:01,5,KIW5,Kingsisle Wizard 101 $5 (USA),KINGSISLE,5.0,USD,US,fulfilled,complete,0,"{""amount"": 433, ""currency"": ""USD""}",Sea Gamer Mall Sdn Bhd,Sitiawan,MY,2023,2,7,Tuesday,4.33,21.65
18642,2023-02-07,111339,2023-02-07 10:07:01,10,KIW10,Kingsisle Wizard 101 $10 (USA),KINGSISLE,10.0,USD,US,fulfilled,complete,0,"{""amount"": 870, ""currency"": ""USD""}",Sea Gamer Mall Sdn Bhd,Sitiawan,MY,2023,2,7,Tuesday,8.7,87.0
18642,2023-02-07,111340,2023-02-07 10:07:01,5,KIW20,Kingsisle Wizard 101 $20 (USA),KINGSISLE,20.0,USD,US,fulfilled,complete,0,"{""amount"": 1745, ""currency"": ""USD""}",Sea Gamer Mall Sdn Bhd,Sitiawan,MY,2023,2,7,Tuesday,17.45,87.25
18643,2023-02-07,111341,2023-02-07 10:11:31,250,PSN10,PlayStation Network Card $10 (USA),SONY,10.0,USD,US,fulfilled,complete,0,"{""amount"": 893, ""currency"": ""USD""}",BASATNE INTERNATIONAL LLC,Addison,US,2023,2,7,Tuesday,8.93,2232.5
18644,2023-02-07,111342,2023-02-07 10:12:13,30,PSN30,PlayStation™Store $30 (USA),SONY,30.0,USD,US,fulfilled,complete,0,"{""amount"": 2685, ""currency"": ""USD""}",MANA MINDS SIA (USD),RIGA,LV,2023,2,7,Tuesday,26.85,805.5
18645,2023-02-07,111343,2023-02-07 11:06:32,40,IT25,Apple Gift Card $25 (USA),APPLE,25.0,USD,US,fulfilled,complete,0,"{""amount"": 2278, ""currency"": ""USD""}",SCRATCH MONKEYS (USD),,US,2023,2,7,Tuesday,22.78,911.2
18645,2023-02-07,111344,2023-02-07 11:06:32,5,ARC20,Arc Perfect World $20 (USA),ARC,20.0,USD,US,fulfilled,complete,0,"{""amount"": 1760, ""currency"": ""USD""}",SCRATCH MONKEYS (USD),,US,2023,2,7,Tuesday,17.6,88.0
18645,2023-02-07,111345,2023-02-07 11:06:32,1,FF583,Free Fire 530+53 Diamonds,FREE FIRE,5.0,USD,,fulfilled,complete,0,"{""amount"": 470, ""currency"": ""USD""}",SCRATCH MONKEYS (USD),,US,2023,2,7,Tuesday,4.7,4.7
18645,2023-02-07,111346,2023-02-07 11:06:32,1,FF1188,Free Fire 1080+108 Diamonds,FREE FIRE,10.0,USD,,fulfilled,complete,0,"{""amount"": 955, ""currency"": ""USD""}",SCRATCH MONKEYS (USD),,US,2023,2,7,Tuesday,9.55,9.55
18645,2023-02-07,111347,2023-02-07 11:06:32,1,FF2420,Free Fire 2200+220 Diamonds,FREE FIRE,20.0,USD,,fulfilled,complete,0,"{""amount"": 1910, ""currency"": ""USD""}",SCRATCH MONKEYS (USD),,US,2023,2,7,Tuesday,19.1,19.1
18645,2023-02-07,111348,2023-02-07 11:06:32,1,FNVB2800,Fortnite V-Bucks 2800 (USA),FORTNITE,19.99,USD,US,cancelled,complete,0,"{""amount"": 1960, ""currency"": ""USD""}",SCRATCH MONKEYS (USD),,US,2023,2,7,Tuesday,19.6,19.6
18645,2023-02-07,111349,2023-02-07 11:06:32,1,FNVB5000,Fortnite V-Bucks 5000 (USA),FORTNITE,31.99,USD,US,cancelled,complete,0,"{""amount"": 3140, ""currency"": ""USD""}",SCRATCH MONKEYS (USD),,US,2023,2,7,Tuesday,31.4,31.4
18645,2023-02-07,111350,2023-02-07 11:06:32,1,FNVB13500,Fortnite V-Bucks 13500 (USA),FORTNITE,79.99,USD,US,fulfilled,complete,0,"{""amount"": 7450, ""currency"": ""USD""}",SCRATCH MONKEYS (USD),,US,2023,2,7,Tuesday,74.5,74.5
18645,2023-02-07,111351,2023-02-07 11:06:32,250,KIW2.5,Kingsisle Wizard 101 $2.50 (USA),KINGSISLE,2.5,USD,US,fulfilled,complete,0,"{""amount"": 214, ""currency"": ""USD""}",SCRATCH MONKEYS (USD),,US,2023,2,7,Tuesday,2.14,535.0
18645,2023-02-07,111352,2023-02-07 11:06:32,20,KIP10,Kingsisle Pirate 101 $10 (USA),KINGSISLE,10.0,USD,US,fulfilled,complete,0,"{""amount"": 856, ""currency"": ""USD""}",SCRATCH MONKEYS (USD),,US,2023,2,7,Tuesday,8.56,171.2
18646,2023-02-07,111353,2023-02-07 11:19:26,600,STM50,Steam Wallet Card $50 (USA),VALVE,50.0,USD,US,fulfilled,complete,0,"{""amount"": 4925, ""currency"": ""USD""}",24 Games ApS,Viborg,DK,2023,2,7,Tuesday,49.25,29550.0
18646,2023-02-07,111354,2023-02-07 11:19:26,350,STM100,Steam Wallet Card $100 (USA),VALVE,100.0,USD,US,fulfilled,complete,0,"{""amount"": 9865, ""currency"": ""USD""}",24 Games ApS,Viborg,DK,2023,2,7,Tuesday,98.65,34527.5
18647,2023-02-07,111355,2023-02-07 15:15:17,1000,STM20,Steam Wallet Card $20 (USA),VALVE,20.0,USD,US,fulfilled,complete,0,"{""amount"": 1985, ""currency"": ""USD""}",CEDAR PARK SALES LLC,CEDAR PARK,US,2023,2,7,Tuesday,19.85,19850.0
18647,2023-02-07,111356,2023-02-07 15:15:17,900,STM50,Steam Wallet Card $50 (USA),VALVE,50.0,USD,US,fulfilled,complete,0,"{""amount"": 4960, ""currency"": ""USD""}",CEDAR PARK SALES LLC,CEDAR PARK,US,2023,2,7,Tuesday,49.6,44640.0
18647,2023-02-07,111357,2023-02-07 15:15:17,20,STM75,Steam Wallet Card $75 (USA),VALVE,75.0,USD,US,fulfilled,complete,0,"{""amount"": 7405, ""currency"": ""USD""}",CEDAR PARK SALES LLC,CEDAR PARK,US,2023,2,7,Tuesday,74.05,1481.0
18647,2023-02-07,111358,2023-02-07 15:15:17,550,PSN10,PlayStation Network Card $10 (USA),SONY,10.0,USD,US,fulfilled,complete,0,"{""amount"": 900, ""currency"": ""USD""}",CEDAR PARK SALES LLC,CEDAR PARK,US,2023,2,7,Tuesday,9.0,4950.0
18647,2023-02-07,111359,2023-02-07 15:15:18,500,PSN25,PlayStation Network Card $25 (USA),SONY,25.0,USD,US,fulfilled,complete,0,"{""amount"": 2250, ""currency"": ""USD""}",CEDAR PARK SALES LLC,CEDAR PARK,US,2023,2,7,Tuesday,22.5,11250.0
18647,2023-02-07,111360,2023-02-07 15:15:18,250,PSN50,PlayStation Network Card $50 (USA),SONY,50.0,USD,US,fulfilled,complete,0,"{""amount"": 4500, ""currency"": ""USD""}",CEDAR PARK SALES LLC,CEDAR PARK,US,2023,2,7,Tuesday,45.0,11250.0
18647,2023-02-07,111361,2023-02-07 15:15:18,50,PSN60,PlayStation Network Card $60 (USA),SONY,60.0,USD,US,fulfilled,complete,0,"{""amount"": 5400, ""currency"": ""USD""}",CEDAR PARK SALES LLC,CEDAR PARK,US,2023,2,7,Tuesday,54.0,2700.0
18647,2023-02-07,111362,2023-02-07 15:15:18,130,PSN100,PlayStation Network Card $100 (USA),SONY,100.0,USD,US,fulfilled,complete,0,"{""amount"": 8990, ""currency"": ""USD""}",CEDAR PARK SALES LLC,CEDAR PARK,US,2023,2,7,Tuesday,89.9,11687.0
18648,2023-02-08,111363,2023-02-08 11:11:19,6000,PSN10,PlayStation Network Card $10 (USA),SONY,10.0,USD,US,fulfilled,complete,0,"{""amount"": 893, ""currency"": ""USD""}",BASATNE INTERNATIONAL LLC,Addison,US,2023,2,8,Wednesday,8.93,53580.0
18648,2023-02-08,111364,2023-02-08 11:11:19,1000,PSN25,PlayStation Network Card $25 (USA),SONY,25.0,USD,US,fulfilled,complete,0,"{""amount"": 2231, ""currency"": ""USD""}",BASATNE INTERNATIONAL LLC,Addison,US,2023,2,8,Wednesday,22.31,22310.0
18648,2023-02-08,111365,2023-02-08 11:11:19,500,PSN50,PlayStation Network Card $50 (USA),SONY,50.0,USD,US,fulfilled,complete,0,"{""amount"": 4463, ""currency"": ""USD""}",BASATNE INTERNATIONAL LLC,Addison,US,2023,2,8,Wednesday,44.63,22315.0
18649,2023-02-08,111366,2023-02-08 11:38:33,10,IT25,Apple Gift Card $25 (USA),APPLE,25.0,USD,US,fulfilled,complete,0,"{""amount"": 2437, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,2,8,Wednesday,24.37,243.7
18649,2023-02-08,111367,2023-02-08 11:38:33,3,AMZ10,Amazon $10,AMAZON,10.0,USD,US,fulfilled,complete,0,"{""amount"": 994, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,2,8,Wednesday,9.94,29.82
18649,2023-02-08,111368,2023-02-08 11:38:33,10,XB50,XBOX $50 (USA),MICROSOFT,50.0,USD,US,fulfilled,complete,0,"{""amount"": 4525, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,2,8,Wednesday,45.25,452.5
18649,2023-02-08,111369,2023-02-08 11:38:33,5,AMZ100,Amazon $100,AMAZON,100.0,USD,US,fulfilled,complete,0,"{""amount"": 9850, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,2,8,Wednesday,98.5,492.5
18649,2023-02-08,111370,2023-02-08 11:38:33,2,SPT10,Spotify $10 (USA),SPOTIFY,10.0,USD,US,fulfilled,complete,0,"{""amount"": 935, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,2,8,Wednesday,9.35,18.7
18649,2023-02-08,111371,2023-02-08 11:38:33,5,RZG10,Razer Gold $10 (USA),RAZER GOLD,10.0,USD,US,fulfilled,complete,0,"{""amount"": 950, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,2,8,Wednesday,9.5,47.5
18649,2023-02-08,111372,2023-02-08 11:38:33,10,RZG25,Razer Gold $25 (USA),RAZER GOLD,25.0,USD,US,fulfilled,complete,0,"{""amount"": 2375, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,2,8,Wednesday,23.75,237.5
18649,2023-02-08,111373,2023-02-08 11:38:33,3,PUBG1800,PUBG MOBILE 1500 + 300 UC $24.99,PUBG,24.99,USD,,fulfilled,complete,0,"{""amount"": 2172, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,2,8,Wednesday,21.72,65.16
18649,2023-02-08,111374,2023-02-08 11:38:33,3,UBEAT50,UBER EATS $50 (USA),UBER,50.0,USD,US,fulfilled,complete,0,"{""amount"": 4850, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,2,8,Wednesday,48.5,145.5
18649,2023-02-08,111375,2023-02-08 11:38:33,3,UBEAT15,UBER EATS $15 (USA),UBER,15.0,USD,US,fulfilled,complete,0,"{""amount"": 1455, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,2,8,Wednesday,14.55,43.65
18649,2023-02-08,111376,2023-02-08 11:38:33,2,KIW2.5,Kingsisle Wizard 101 $2.50 (USA),KINGSISLE,2.5,USD,US,fulfilled,complete,0,"{""amount"": 220, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,2,8,Wednesday,2.2,4.4
18649,2023-02-08,111377,2023-02-08 11:38:33,2,KIW10,Kingsisle Wizard 101 $10 (USA),KINGSISLE,10.0,USD,US,fulfilled,complete,0,"{""amount"": 870, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,2,8,Wednesday,8.7,17.4
18649,2023-02-08,111378,2023-02-08 11:38:33,2,KIW20,Kingsisle Wizard 101 $20 (USA),KINGSISLE,20.0,USD,US,fulfilled,complete,0,"{""amount"": 1745, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,2,8,Wednesday,17.45,34.9
18649,2023-02-08,111379,2023-02-08 11:38:33,10,PSN55,PlayStation™Store $55 (USA),SONY,55.0,USD,US,fulfilled,complete,0,"{""amount"": 5060, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,2,8,Wednesday,50.6,506.0
18649,2023-02-08,111380,2023-02-08 11:38:33,40,PSN70,PlayStation™Store $70 (USA),SONY,70.0,USD,US,fulfilled,complete,0,"{""amount"": 6440, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,2,8,Wednesday,64.4,2576.0
18649,2023-02-08,111381,2023-02-08 11:38:33,200,PSN10,PlayStation Network Card $10 (USA),SONY,10.0,USD,US,fulfilled,complete,0,"{""amount"": 940, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,2,8,Wednesday,9.4,1880.0
18650,2023-02-08,111382,2023-02-08 11:39:34,20,PSN25,PlayStation Network Card $25 (CAN),SONY,25.0,CAD,CA,fulfilled,complete,0,"{""amount"": 2400, ""currency"": ""CAD""}",PLAY-ASIA.COM (CAD),Lai Chi Kok,HK,2023,2,8,Wednesday,24.0,480.0
18650,2023-02-08,111383,2023-02-08 11:39:34,20,PSN10,PlayStation Network Card $10 (CAN),SONY,10.0,CAD,CA,fulfilled,complete,0,"{""amount"": 955, ""currency"": ""CAD""}",PLAY-ASIA.COM (CAD),Lai Chi Kok,HK,2023,2,8,Wednesday,9.55,191.0
