id,date,invoice_number,state,customer_company_id,id,name,city,country,finance_number,sales_order_id
13386,2021-09-14,26648,complete,189,189,MANA MINDS SIA (CAD),RIGA,LV,,
13387,2021-09-14,26649,complete,144,144,MANA MINDS SIA (USD),RIGA,LV,,
13388,2021-09-14,26650,complete,218,218,"QIMENG TRADING CO., LIMITED",Wan Chai,HK,,
13389,2021-09-14,26655,complete,15,15,MMOGA LIMITED,Kowloon,HK,,
13390,2021-09-14,26651,complete,125,125,24 Games ApS,Viborg,DK,,
13391,2021-09-14,RR-21-170,complete,144,144,MANA MINDS SIA (USD),RIGA,LV,,
13392,2021-09-14,RR-21-171,complete,129,129,ContentCard AG,Baiersdorf,DE,,
13393,2021-09-14,26652,complete,12,12,VERVE MULTIMEDIA INC,Pasay City,PH,,
13394,2021-09-15,26656,complete,205,205,BASATNE INTERNATIONAL LLC,Addison,US,,
13395,2021-09-15,26657,complete,205,205,BASATNE INTERNATIONAL LLC,Addison,US,,
13396,2021-09-15,26658,complete,20,20,MyGiftCardSupply,Boulder,US,,
13397,2021-09-15,26665,complete,22,22,OffGamers Global Pte Ltd (USD),Singapore,SG,,
13398,2021-09-15,26659,complete,188,188,OffGamers Global Pte Ltd (GBP),Singapore,SG,,
13399,2021-09-15,26660,complete,218,218,"QIMENG TRADING CO., LIMITED",Wan Chai,HK,,
13400,2021-09-15,26661,complete,142,142,Kuwait Star for General Trading Co. (USD),Fahaheal,KW,,
13401,2021-09-15,26662,complete,142,142,Kuwait Star for General Trading Co. (USD),Fahaheal,KW,,
13402,2021-09-15,26663,complete,144,144,MANA MINDS SIA (USD),RIGA,LV,,
13403,2021-09-15,26666,complete,167,167,Comercializadora SYP Limitada,Racagua,CL,,
13404,2021-09-15,,deleted,53,53,FJENTERPRISE,Santa Cruz,BO,,
13405,2021-09-15,26680,complete,125,125,24 Games ApS,Viborg,DK,,
13406,2021-09-15,26667,complete,53,53,FJENTERPRISE,Santa Cruz,BO,,
13407,2021-09-15,26664,complete,142,142,Kuwait Star for General Trading Co. (USD),Fahaheal,KW,,
13408,2021-09-15,26681,complete,221,221,Game Center International Inc,Los Angeles,US,,
13409,2021-09-16,26668,complete,28,28,Onequark SPA,Santiago,CL,,
13410,2021-09-16,26682,complete,61,61,Cal Micro,Santa Clara,US,,
13411,2021-09-16,T.O # 927,complete,86,86,SCRATCH MONKEYS (USD),,US,,
13412,2021-09-16,26683,complete,6,6,Sea Gamer Mall Sdn Bhd,Sitiawan,MY,,
13413,2021-09-16,26669,complete,20,20,MyGiftCardSupply,Boulder,US,,
13414,2021-09-16,26670,complete,7,7,PLAY-ASIA.COM (USD),Lai Chi Kok,HK,,
13415,2021-09-16,26671,complete,144,144,MANA MINDS SIA (USD),RIGA,LV,,
13416,2021-09-16,26684,complete,189,189,MANA MINDS SIA (CAD),RIGA,LV,,
13417,2021-09-16,26672,complete,144,144,MANA MINDS SIA (USD),RIGA,LV,,
13418,2021-09-16,26673,complete,142,142,Kuwait Star for General Trading Co. (USD),Fahaheal,KW,,
13419,2021-09-16,26674,complete,218,218,"QIMENG TRADING CO., LIMITED",Wan Chai,HK,,
13420,2021-09-16,26675,complete,169,169,GIFT2GAMES INC.,Halifax,CA,,
13421,2021-09-16,26697,complete,169,169,GIFT2GAMES INC.,Halifax,CA,,
13422,2021-09-16,26676,complete,20,20,MyGiftCardSupply,Boulder,US,,
13423,2021-09-16,26677,complete,220,220,Napan LLC,Doral,US,,
13424,2021-09-16,26678,complete,12,12,VERVE MULTIMEDIA INC,Pasay City,PH,,
13425,2021-09-16,26679,complete,12,12,VERVE MULTIMEDIA INC,Pasay City,PH,,
13426,2021-09-17,26685,complete,161,161,PIXEL LIMITED,Ras Al Khaiman,AE,,
13427,2021-09-17,26686,complete,218,218,"QIMENG TRADING CO., LIMITED",Wan Chai,HK,,
13428,2021-09-17,26687,complete,144,144,MANA MINDS SIA (USD),RIGA,LV,,
13429,2021-09-17,26688,complete,144,144,MANA MINDS SIA (USD),RIGA,LV,,
13430,2021-09-17,26689,complete,7,7,PLAY-ASIA.COM (USD),Lai Chi Kok,HK,,
13431,2021-09-17,26690,complete,68,68,GCM Games,SC,BR,,
13432,2021-09-17,26691,complete,56,56,C2GAMES,Ho Chi Minh,VN,,
13433,2021-09-17,26698,complete,28,28,Onequark SPA,Santiago,CL,,
13434,2021-09-17,T.O # 928,complete,86,86,SCRATCH MONKEYS (USD),,US,,
13435,2021-09-17,26692,complete,29,29,KorsIT,Eindhoven,NL,,
13436,2021-09-17,26693,complete,20,20,MyGiftCardSupply,Boulder,US,,
13437,2021-09-17,26694,complete,35,35,"SOLA FIDE, INC. dba. MAXIMUSCARDS",TAMPA,US,,
13438,2021-09-17,RR-21-172,complete,20,20,MyGiftCardSupply,Boulder,US,,
13439,2021-09-17,26695,complete,13,13,Brandizer (Future Technology Solutions),Amman,JO,,
13440,2021-09-17,26696,complete,14,14,IBANEZBLACK,Lombok Barat,ID,,
13441,2021-09-17,RR-21-173,complete,56,56,C2GAMES,Ho Chi Minh,VN,,
13442,2021-09-20,26699,complete,114,114,EZ PAY CARDS FZ LLC,Ras AlKhaimah,AE,,
13443,2021-09-20,26700,complete,62,62,PSNTHAILAND,Bangbon,TH,,
13444,2021-09-20,26701,complete,28,28,Onequark SPA,Santiago,CL,,
13445,2021-09-20,T.O # CAD 69,complete,214,214,Scratch Monkeys (CAD),,US,,
13446,2021-09-20,T.O # 929,complete,86,86,SCRATCH MONKEYS (USD),,US,,
13447,2021-09-20,26702,complete,30,30,Play Coin Pte Ltd,,SG,,
13448,2021-09-20,26703,complete,16,16,PayThem.Net WLL,Doha,QA,,
13449,2021-09-20,26704,complete,179,179,iGiftcard4u.com,Thanyaburee,TH,,
13450,2021-09-20,26714,complete,29,29,KorsIT,Eindhoven,NL,,
13451,2021-09-20,26715,complete,34,34,CEDAR PARK SALES LLC,CEDAR PARK,US,,
13452,2021-09-20,26705,complete,218,218,"QIMENG TRADING CO., LIMITED",Wan Chai,HK,,
13453,2021-09-20,26706,complete,144,144,MANA MINDS SIA (USD),RIGA,LV,,
13454,2021-09-20,26707,complete,6,6,Sea Gamer Mall Sdn Bhd,Sitiawan,MY,,
13455,2021-09-20,26708,complete,6,6,Sea Gamer Mall Sdn Bhd,Sitiawan,MY,,
13456,2021-09-20,26709,complete,7,7,PLAY-ASIA.COM (USD),Lai Chi Kok,HK,,
13457,2021-09-20,26710,complete,142,142,Kuwait Star for General Trading Co. (USD),Fahaheal,KW,,
13458,2021-09-20,RR-21-174,complete,22,22,OffGamers Global Pte Ltd (USD),Singapore,SG,,
13459,2021-09-20,26711,complete,13,13,Brandizer (Future Technology Solutions),Amman,JO,,
13460,2021-09-20,26712,complete,20,20,MyGiftCardSupply,Boulder,US,,
13461,2021-09-20,26713,complete,156,156,Dorah For Digital Products,Riyadh,SA,,
13462,2021-09-21,26716,complete,59,59,GAMEKEYS OU,Tallinn,EE,,
13463,2021-09-21,T.O # 930,complete,86,86,SCRATCH MONKEYS (USD),,US,,
13464,2021-09-21,26717,complete,129,129,ContentCard AG,Baiersdorf,DE,,
13465,2021-09-21,26718,complete,218,218,"QIMENG TRADING CO., LIMITED",Wan Chai,HK,,
13466,2021-09-21,26719,complete,189,189,MANA MINDS SIA (CAD),RIGA,LV,,
13467,2021-09-21,26720,complete,144,144,MANA MINDS SIA (USD),RIGA,LV,,
13468,2021-09-21,26721,complete,20,20,MyGiftCardSupply,Boulder,US,,
13469,2021-09-21,26722,complete,142,142,Kuwait Star for General Trading Co. (USD),Fahaheal,KW,,
13470,2021-09-21,26723,complete,142,142,Kuwait Star for General Trading Co. (USD),Fahaheal,KW,,
13471,2021-09-21,26724,complete,125,125,24 Games ApS,Viborg,DK,,
13472,2021-09-21,26727,complete,23,23,ABAAD ALJEEL DBA LIKE4CARD,Rihadh,SA,,
13473,2021-09-21,26725,complete,218,218,"QIMENG TRADING CO., LIMITED",Wan Chai,HK,,
13474,2021-09-21,26726,complete,19,19,WCARD HOLDING INC,DIAMOND BAR,US,,
13475,2021-09-22,26728,complete,28,28,Onequark SPA,Santiago,CL,,
13476,2021-09-22,26729,complete,15,15,MMOGA LIMITED,Kowloon,HK,,
13477,2021-09-22,RR-21-176,complete,22,22,OffGamers Global Pte Ltd (USD),Singapore,SG,,
13478,2021-09-22,RR-21-177,complete,20,20,MyGiftCardSupply,Boulder,US,,
13479,2021-09-22,26752,complete,6,6,Sea Gamer Mall Sdn Bhd,Sitiawan,MY,,
13480,2021-09-22,26730,complete,7,7,PLAY-ASIA.COM (USD),Lai Chi Kok,HK,,
13481,2021-09-22,26731,complete,218,218,"QIMENG TRADING CO., LIMITED",Wan Chai,HK,,
13482,2021-09-22,26732,complete,189,189,MANA MINDS SIA (CAD),RIGA,LV,,
13483,2021-09-22,26733,complete,144,144,MANA MINDS SIA (USD),RIGA,LV,,
13484,2021-09-22,26734,complete,144,144,MANA MINDS SIA (USD),RIGA,LV,,
13485,2021-09-22,26735,complete,144,144,MANA MINDS SIA (USD),RIGA,LV,,
13486,2021-09-22,26736,complete,22,22,OffGamers Global Pte Ltd (USD),Singapore,SG,,
13487,2021-09-22,26753,complete,22,22,OffGamers Global Pte Ltd (USD),Singapore,SG,,
13488,2021-09-22,26775,complete,187,187,OffGamers Global Pte Ltd (EUR),Singapore,SG,,
13489,2021-09-22,26737,complete,188,188,OffGamers Global Pte Ltd (GBP),Singapore,SG,,
13490,2021-09-22,26738,complete,205,205,BASATNE INTERNATIONAL LLC,Addison,US,,
13491,2021-09-22,26739,complete,142,142,Kuwait Star for General Trading Co. (USD),Fahaheal,KW,,
13492,2021-09-22,26740,complete,20,20,MyGiftCardSupply,Boulder,US,,
13493,2021-09-22,26741,complete,219,219,COLOMBIANUP SAS,Bello,CO,,
13494,2021-09-22,26742,complete,12,12,VERVE MULTIMEDIA INC,Pasay City,PH,,
13495,2021-09-23,26754,complete,16,16,PayThem.Net WLL,Doha,QA,,
13496,2021-09-23,T.O # 931,complete,86,86,SCRATCH MONKEYS (USD),,US,,
13497,2021-09-23,26755,complete,68,68,GCM Games,SC,BR,,
13498,2021-09-23,26756,complete,128,128,Gameconnect LLC,HONG KONG,HK,,
13499,2021-09-23,26757,complete,14,14,IBANEZBLACK,Lombok Barat,ID,,
13500,2021-09-23,26776,complete,27,27,ASIA DIGITAL PTE. LTD.,SINGAPORE,SG,,
13501,2021-09-23,26758,complete,218,218,"QIMENG TRADING CO., LIMITED",Wan Chai,HK,,
13502,2021-09-23,26759,complete,19,19,WCARD HOLDING INC,DIAMOND BAR,US,,
13503,2021-09-23,26760,complete,142,142,Kuwait Star for General Trading Co. (USD),Fahaheal,KW,,
13504,2021-09-23,26777,complete,142,142,Kuwait Star for General Trading Co. (USD),Fahaheal,KW,,
13505,2021-09-23,26761,complete,142,142,Kuwait Star for General Trading Co. (USD),Fahaheal,KW,,
13506,2021-09-23,26762,complete,144,144,MANA MINDS SIA (USD),RIGA,LV,,
13507,2021-09-23,26764,complete,20,20,MyGiftCardSupply,Boulder,US,,
13508,2021-09-23,26766,complete,215,215,"Megagoods, Inc.",Santa Clarita,US,,
13509,2021-09-23,RR-21-178,complete,142,142,Kuwait Star for General Trading Co. (USD),Fahaheal,KW,,
13510,2021-09-23,26824,complete,196,196,Onequark SPA (EUR),Santiago,CL,,
13511,2021-09-23,26763,complete,28,28,Onequark SPA,Santiago,CL,,
13512,2021-09-23,26765,complete,12,12,VERVE MULTIMEDIA INC,Pasay City,PH,,
13513,2021-09-23,26778,complete,165,165,GAMING PALACE DISTRIBUTION INC.,Paramount,US,,
13514,2021-09-24,T.O # 932,complete,86,86,SCRATCH MONKEYS (USD),,US,,
13515,2021-09-24,26779,complete,20,20,MyGiftCardSupply,Boulder,US,,
13516,2021-09-24,26780,complete,68,68,GCM Games,SC,BR,,
13517,2021-09-24,26781,complete,56,56,C2GAMES,Ho Chi Minh,VN,,
13518,2021-09-24,26782,complete,14,14,IBANEZBLACK,Lombok Barat,ID,,
13519,2021-09-24,26783,complete,7,7,PLAY-ASIA.COM (USD),Lai Chi Kok,HK,,
13520,2021-09-24,26784,complete,218,218,"QIMENG TRADING CO., LIMITED",Wan Chai,HK,,
13521,2021-09-24,26849,complete,125,125,24 Games ApS,Viborg,DK,,
13522,2021-09-24,26785,complete,142,142,Kuwait Star for General Trading Co. (USD),Fahaheal,KW,,
13523,2021-09-24,26786,complete,144,144,MANA MINDS SIA (USD),RIGA,LV,,
13524,2021-09-24,26825,complete,144,144,MANA MINDS SIA (USD),RIGA,LV,,
13525,2021-09-24,26787,complete,12,12,VERVE MULTIMEDIA INC,Pasay City,PH,,
13526,2021-09-24,26788,complete,28,28,Onequark SPA,Santiago,CL,,
13527,2021-09-24,26869,complete,182,182,ABAAD ALJEEL DBA LIKE4CARD (CAD),Rihadh,SA,,
13528,2021-09-24,26870,complete,194,194,ABAAD ALJEEL DBA LIKE4CARD (EUR),Rihadh,SA,,
13529,2021-09-24,RR-21-179,complete,142,142,Kuwait Star for General Trading Co. (USD),Fahaheal,KW,,
13530,2021-09-27,26796,complete,62,62,PSNTHAILAND,Bangbon,TH,,
13531,2021-09-27,26797,complete,20,20,MyGiftCardSupply,Boulder,US,,
13532,2021-09-27,26798,complete,30,30,Play Coin Pte Ltd,,SG,,
13533,2021-09-27,26799,complete,16,16,PayThem.Net WLL,Doha,QA,,
13534,2021-09-27,26800,complete,114,114,EZ PAY CARDS FZ LLC,Ras AlKhaimah,AE,,
13535,2021-09-27,T.O # 933,complete,86,86,SCRATCH MONKEYS (USD),,US,,
13536,2021-09-27,T.O # CAD 70,complete,214,214,Scratch Monkeys (CAD),,US,,
13537,2021-09-27,26801,complete,156,156,Dorah For Digital Products,Riyadh,SA,,
13538,2021-09-27,26802,complete,205,205,BASATNE INTERNATIONAL LLC,Addison,US,,
13539,2021-09-27,26803,complete,205,205,BASATNE INTERNATIONAL LLC,Addison,US,,
13540,2021-09-27,26804,complete,205,205,BASATNE INTERNATIONAL LLC,Addison,US,,
13541,2021-09-27,26805,complete,205,205,BASATNE INTERNATIONAL LLC,Addison,US,,
13542,2021-09-27,26806,complete,142,142,Kuwait Star for General Trading Co. (USD),Fahaheal,KW,,
13543,2021-09-27,26807,complete,142,142,Kuwait Star for General Trading Co. (USD),Fahaheal,KW,,
13544,2021-09-27,26808,complete,142,142,Kuwait Star for General Trading Co. (USD),Fahaheal,KW,,
13545,2021-09-27,26850,complete,142,142,Kuwait Star for General Trading Co. (USD),Fahaheal,KW,,
13546,2021-09-27,26809,complete,142,142,Kuwait Star for General Trading Co. (USD),Fahaheal,KW,,
13547,2021-09-27,26810,complete,142,142,Kuwait Star for General Trading Co. (USD),Fahaheal,KW,,
13548,2021-09-27,26811,complete,142,142,Kuwait Star for General Trading Co. (USD),Fahaheal,KW,,
13549,2021-09-27,26812,complete,169,169,GIFT2GAMES INC.,Halifax,CA,,
13550,2021-09-27,26813,complete,218,218,"QIMENG TRADING CO., LIMITED",Wan Chai,HK,,
13551,2021-09-27,26814,complete,33,33,BNB CARD CO. LTD,BANGKOK,TH,,
13552,2021-09-27,26815,complete,161,161,PIXEL LIMITED,Ras Al Khaiman,AE,,
13553,2021-09-27,26816,complete,144,144,MANA MINDS SIA (USD),RIGA,LV,,
13554,2021-09-27,26817,complete,144,144,MANA MINDS SIA (USD),RIGA,LV,,
13555,2021-09-27,26826,complete,6,6,Sea Gamer Mall Sdn Bhd,Sitiawan,MY,,
13556,2021-09-27,26818,complete,35,35,"SOLA FIDE, INC. dba. MAXIMUSCARDS",TAMPA,US,,
13557,2021-09-27,26827,complete,34,34,CEDAR PARK SALES LLC,CEDAR PARK,US,,
13558,2021-09-28,26828,complete,129,129,ContentCard AG,Baiersdorf,DE,,
13559,2021-09-28,26829,complete,7,7,PLAY-ASIA.COM (USD),Lai Chi Kok,HK,,
13560,2021-09-28,26830,complete,218,218,"QIMENG TRADING CO., LIMITED",Wan Chai,HK,,
13561,2021-09-28,26831,complete,144,144,MANA MINDS SIA (USD),RIGA,LV,,
13562,2021-09-28,26832,complete,20,20,MyGiftCardSupply,Boulder,US,,
13563,2021-09-28,26833,complete,189,189,MANA MINDS SIA (CAD),RIGA,LV,,
13564,2021-09-28,T.O # 934,complete,86,86,SCRATCH MONKEYS (USD),,US,,
13565,2021-09-28,26914,complete,222,222,CIRCUIT ZONE CANADA,Burlington,CA,,
13566,2021-09-28,26834,complete,22,22,OffGamers Global Pte Ltd (USD),Singapore,SG,,
13567,2021-09-28,26835,complete,22,22,OffGamers Global Pte Ltd (USD),Singapore,SG,,
13568,2021-09-28,26851,complete,22,22,OffGamers Global Pte Ltd (USD),Singapore,SG,,
13569,2021-09-28,26922,complete,187,187,OffGamers Global Pte Ltd (EUR),Singapore,SG,,
13570,2021-09-28,26836,complete,188,188,OffGamers Global Pte Ltd (GBP),Singapore,SG,,
13571,2021-09-28,26852,complete,15,15,MMOGA LIMITED,Kowloon,HK,,
13572,2021-09-28,26837,complete,73,73,"IGROSHOP, LLC",Oberlin,US,,
13573,2021-09-28,27023,complete,59,59,GAMEKEYS OU,Tallinn,EE,,
13574,2021-09-28,26838,complete,142,142,Kuwait Star for General Trading Co. (USD),Fahaheal,KW,,
13575,2021-09-28,26839,complete,48,48,PT.SARANA CIPTA KREASI CEMERLANG,Jakarta Pusat,ID,,
13576,2021-09-28,26841,complete,215,215,"Megagoods, Inc.",Santa Clarita,US,,
13577,2021-09-28,26840,complete,156,156,Dorah For Digital Products,Riyadh,SA,,
13578,2021-09-28,RR-21-180,complete,144,144,MANA MINDS SIA (USD),RIGA,LV,,
13579,2021-09-29,T.O # 935,complete,86,86,SCRATCH MONKEYS (USD),,US,,
13580,2021-09-29,26853,complete,56,56,C2GAMES,Ho Chi Minh,VN,,
13581,2021-09-29,26854,complete,28,28,Onequark SPA,Santiago,CL,,
13582,2021-09-29,26855,complete,20,20,MyGiftCardSupply,Boulder,US,,
13583,2021-09-29,26856,complete,23,23,ABAAD ALJEEL DBA LIKE4CARD,Rihadh,SA,,
13584,2021-09-29,26857,complete,218,218,"QIMENG TRADING CO., LIMITED",Wan Chai,HK,,
13585,2021-09-29,26858,complete,125,125,24 Games ApS,Viborg,DK,,
13586,2021-10-01,27024,complete,125,125,24 Games ApS,Viborg,DK,,
13587,2021-09-29,26859,complete,165,165,GAMING PALACE DISTRIBUTION INC.,Paramount,US,,
13588,2021-09-29,26860,complete,142,142,Kuwait Star for General Trading Co. (USD),Fahaheal,KW,,
13589,2021-09-29,RR-21-181,complete,142,142,Kuwait Star for General Trading Co. (USD),Fahaheal,KW,,
13590,2021-10-01,26871,complete,73,73,"IGROSHOP, LLC",Oberlin,US,,
13591,2021-10-01,26872,complete,68,68,GCM Games,SC,BR,,
13592,2021-10-01,26873,complete,28,28,Onequark SPA,Santiago,CL,,
13593,2021-10-01,26896,complete,196,196,Onequark SPA (EUR),Santiago,CL,,
13594,2021-10-01,26874,complete,20,20,MyGiftCardSupply,Boulder,US,,
13595,2021-10-01,,deleted,41,41,MOL AccessPortal Sdn Bhd,Kuala Lumpur,MY,,
13596,2021-10-01,T.O # 936,complete,86,86,SCRATCH MONKEYS (USD),,US,,
13597,2021-10-01,26875,complete,30,30,Play Coin Pte Ltd,,SG,,
13599,2021-10-01,26876,complete,16,16,PayThem.Net WLL,Doha,QA,,
13600,2021-10-01,26877,complete,14,14,IBANEZBLACK,Lombok Barat,ID,,
13601,2021-10-01,26863,complete,12,12,VERVE MULTIMEDIA INC,Pasay City,PH,,
13602,2021-10-01,26878,complete,12,12,VERVE MULTIMEDIA INC,Pasay City,PH,,
13603,2021-10-01,26879,complete,142,142,Kuwait Star for General Trading Co. (USD),Fahaheal,KW,,
13604,2021-10-01,26880,complete,142,142,Kuwait Star for General Trading Co. (USD),Fahaheal,KW,,
13605,2021-10-01,26881,complete,142,142,Kuwait Star for General Trading Co. (USD),Fahaheal,KW,,
13606,2021-10-01,26882,complete,142,142,Kuwait Star for General Trading Co. (USD),Fahaheal,KW,,
13607,2021-10-01,26883,complete,7,7,PLAY-ASIA.COM (USD),Lai Chi Kok,HK,,
13608,2021-10-01,26884,complete,203,203,PLAY-ASIA.COM (CAD),Lai Chi Kok,HK,,
13609,2021-10-01,26897,complete,27,27,ASIA DIGITAL PTE. LTD.,SINGAPORE,SG,,
13610,2021-10-01,26898,complete,29,29,KorsIT,Eindhoven,NL,,
13611,2021-10-01,26885,complete,218,218,"QIMENG TRADING CO., LIMITED",Wan Chai,HK,,
13612,2021-10-01,26886,complete,19,19,WCARD HOLDING INC,DIAMOND BAR,US,,
13613,2021-10-01,26887,complete,169,169,GIFT2GAMES INC.,Halifax,CA,,
13614,2021-10-01,26888,complete,144,144,MANA MINDS SIA (USD),RIGA,LV,,
13615,2021-10-01,26889,complete,144,144,MANA MINDS SIA (USD),RIGA,LV,,
13616,2021-10-01,26890,complete,6,6,Sea Gamer Mall Sdn Bhd,Sitiawan,MY,,
13617,2021-10-01,26891,complete,28,28,Onequark SPA,Santiago,CL,,
13618,2021-10-01,26892,complete,13,13,Brandizer (Future Technology Solutions),Amman,JO,,
13619,2021-10-01,26893,complete,90,90,PANAMA GAMES,Miami,US,,
13620,2021-10-01,RR-21-184,complete,128,128,Gameconnect LLC,HONG KONG,HK,,
13621,2021-10-01,RR-21-183,complete,22,22,OffGamers Global Pte Ltd (USD),Singapore,SG,,
13622,2021-10-01,RR-21-182,complete,142,142,Kuwait Star for General Trading Co. (USD),Fahaheal,KW,,
13623,2021-10-04,T.O # 937,complete,86,86,SCRATCH MONKEYS (USD),,US,,
13624,2021-10-04,26899,complete,16,16,PayThem.Net WLL,Doha,QA,,
13625,2021-10-04,26900,complete,167,167,Comercializadora SYP Limitada,Racagua,CL,,
13626,2021-10-04,26901,complete,28,28,Onequark SPA,Santiago,CL,,
13627,2021-10-04,26923,complete,29,29,KorsIT,Eindhoven,NL,,
13628,2021-10-04,26902,complete,62,62,PSNTHAILAND,Bangbon,TH,,
13629,2021-10-04,26903,complete,56,56,C2GAMES,Ho Chi Minh,VN,,
13630,2021-10-04,26904,complete,20,20,MyGiftCardSupply,Boulder,US,,
13631,2021-10-04,26905,complete,35,35,"SOLA FIDE, INC. dba. MAXIMUSCARDS",TAMPA,US,,
13632,2021-10-04,26906,complete,176,176,Infinity Cards and Games,Canoga Park,US,,
13633,2021-10-04,26907,complete,129,129,ContentCard AG,Baiersdorf,DE,,
13634,2021-10-04,26908,complete,218,218,"QIMENG TRADING CO., LIMITED",Wan Chai,HK,,
13635,2021-10-04,26909,complete,144,144,MANA MINDS SIA (USD),RIGA,LV,,
13636,2021-10-04,26910,complete,142,142,Kuwait Star for General Trading Co. (USD),Fahaheal,KW,,
13637,2021-10-04,26911,complete,142,142,Kuwait Star for General Trading Co. (USD),Fahaheal,KW,,
13638,2021-10-04,26912,complete,203,203,PLAY-ASIA.COM (CAD),Lai Chi Kok,HK,,
13639,2021-10-04,26944,complete,196,196,Onequark SPA (EUR),Santiago,CL,,
13640,2021-10-04,26913,complete,219,219,COLOMBIANUP SAS,Bello,CO,,
13641,2021-10-04,RR-21-185,complete,142,142,Kuwait Star for General Trading Co. (USD),Fahaheal,KW,,
13642,2021-10-05,T.O # 938,complete,86,86,SCRATCH MONKEYS (USD),,US,,
13643,2021-10-05,26945,complete,23,23,ABAAD ALJEEL DBA LIKE4CARD,Rihadh,SA,,
13644,2021-10-05,26924,complete,220,220,Napan LLC,Doral,US,,
13645,2021-10-05,26925,complete,220,220,Napan LLC,Doral,US,,
13646,2021-10-05,26926,complete,114,114,EZ PAY CARDS FZ LLC,Ras AlKhaimah,AE,,
13647,2021-10-05,26927,complete,206,206,EZ PAY CARDS FZ LLC,Ras AlKhaimah,UAE,,
13648,2021-10-05,27008,complete,176,176,Infinity Cards and Games,Canoga Park,US,,
13649,2021-10-05,26928,complete,48,48,PT.SARANA CIPTA KREASI CEMERLANG,Jakarta Pusat,ID,,
13650,2021-10-05,26929,complete,218,218,"QIMENG TRADING CO., LIMITED",Wan Chai,HK,,
13651,2021-10-05,26930,complete,7,7,PLAY-ASIA.COM (USD),Lai Chi Kok,HK,,
13652,2021-10-05,26931,complete,142,142,Kuwait Star for General Trading Co. (USD),Fahaheal,KW,,
13653,2021-10-05,26932,complete,144,144,MANA MINDS SIA (USD),RIGA,LV,,
13654,2021-10-05,26933,complete,144,144,MANA MINDS SIA (USD),RIGA,LV,,
13655,2021-10-05,26934,complete,144,144,MANA MINDS SIA (USD),RIGA,LV,,
13656,2021-10-05,26935,complete,144,144,MANA MINDS SIA (USD),RIGA,LV,,
13657,2021-10-05,26936,complete,189,189,MANA MINDS SIA (CAD),RIGA,LV,,
13658,2021-10-05,26937,complete,189,189,MANA MINDS SIA (CAD),RIGA,LV,,
13659,2021-10-05,26960,complete,6,6,Sea Gamer Mall Sdn Bhd,Sitiawan,MY,,
13660,2021-10-05,26961,complete,22,22,OffGamers Global Pte Ltd (USD),Singapore,SG,,
13661,2021-10-05,26946,complete,22,22,OffGamers Global Pte Ltd (USD),Singapore,SG,,
13662,2021-10-05,26947,complete,22,22,OffGamers Global Pte Ltd (USD),Singapore,SG,,
13663,2021-10-05,26948,complete,22,22,OffGamers Global Pte Ltd (USD),Singapore,SG,,
13664,2021-10-05,27060,complete,187,187,OffGamers Global Pte Ltd (EUR),Singapore,SG,,
13665,2021-10-05,26962,complete,188,188,OffGamers Global Pte Ltd (GBP),Singapore,SG,,
13666,2021-10-05,26963,complete,28,28,Onequark SPA,Santiago,CL,,
13667,2021-10-05,26985,complete,34,34,CEDAR PARK SALES LLC,CEDAR PARK,US,,
13668,2021-10-06,26949,complete,30,30,Play Coin Pte Ltd,,SG,,
13669,2021-10-06,27025,complete,202,202,KorsIT (CAD),Eindhoven,NL,,
13670,2021-10-06,RR-21-186,complete,14,14,IBANEZBLACK,Lombok Barat,ID,,
13671,2021-10-06,26950,complete,16,16,PayThem.Net WLL,Doha,QA,,
13672,2021-10-06,26951,complete,129,129,ContentCard AG,Baiersdorf,DE,,
13673,2021-10-06,26952,complete,218,218,"QIMENG TRADING CO., LIMITED",Wan Chai,HK,,
13674,2021-10-06,26964,complete,189,189,MANA MINDS SIA (CAD),RIGA,LV,,
13675,2021-10-06,26953,complete,144,144,MANA MINDS SIA (USD),RIGA,LV,,
13676,2021-10-06,26954,complete,144,144,MANA MINDS SIA (USD),RIGA,LV,,
13677,2021-10-06,T.O # 939,complete,86,86,SCRATCH MONKEYS (USD),,US,,
13678,2021-10-06,26955,complete,20,20,MyGiftCardSupply,Boulder,US,,
13679,2021-10-06,RR-21-187,complete,144,144,MANA MINDS SIA (USD),RIGA,LV,,
13680,2021-10-07,26965,complete,62,62,PSNTHAILAND,Bangbon,TH,,
13681,2021-10-07,26966,complete,20,20,MyGiftCardSupply,Boulder,US,,
13682,2021-10-07,T.O # 940,complete,86,86,SCRATCH MONKEYS (USD),,US,,
13683,2021-10-07,26967,complete,205,205,BASATNE INTERNATIONAL LLC,Addison,US,,
13684,2021-10-07,26968,complete,205,205,BASATNE INTERNATIONAL LLC,Addison,US,,
13685,2021-10-07,26969,complete,65,65,DIGITAL CODES S.p. Z.o.o (USD.),,PL,,
13686,2021-10-07,26986,complete,174,174,DIGITAL CODES S.p. Z.o.o (GBP.),,PL,,
13687,2021-10-07,26970,complete,169,169,GIFT2GAMES INC.,Halifax,CA,,
13688,2021-10-07,26971,complete,218,218,"QIMENG TRADING CO., LIMITED",Wan Chai,HK,,
13689,2021-10-07,26972,complete,19,19,WCARD HOLDING INC,DIAMOND BAR,US,,
13690,2021-10-07,26973,complete,7,7,PLAY-ASIA.COM (USD),Lai Chi Kok,HK,,
