sales_order_id,date,id,created_at,quantity,sku,name,name_i,face_price,currency,country,state_i,state_o,status,external_unit_price,name_o,city,country_o,year,month,day,weekday,price,total,net_price,net_income,percent_margin
19245,2023-04-25 00:00:00,114709,2023-04-25 09:08:33,20,PSN25,PlayStation Network Card $25 (USA),SONY,25.0,USD,US,fulfilled,complete,0,"{""amount"": 2295, ""currency"": ""USD""}",GAMEKEYS OU,Tallinn,EE,2023,4,25,Tuesday,22.95,459.0,2.0500000000000007,41.0,8.2
19245,2023-04-25 00:00:00,114710,2023-04-25 09:08:33,20,PSN30,PlayStation™Store $30 (USA),SONY,30.0,USD,US,fulfilled,complete,0,"{""amount"": 2760, ""currency"": ""USD""}",GAMEKEYS OU,Tallinn,EE,2023,4,25,Tuesday,27.6,552.0,2.3999999999999986,48.0,8.0
19245,2023-04-25 00:00:00,114711,2023-04-25 09:08:33,20,RBLX10,Roblox Gift Card $10 (USA),ROBLOX,10.0,USD,US,fulfilled,complete,0,"{""amount"": 920, ""currency"": ""USD""}",GAMEKEYS OU,Tallinn,EE,2023,4,25,Tuesday,9.2,184.0,0.8000000000000007,16.0,8.0
19246,2023-04-25 00:00:00,114712,2023-04-25 10:29:32,100,NES3M,Nintendo 3 Month Subscription (USA),NINTENDO ESHOP,7.99,USD,US,fulfilled,complete,0,"{""amount"": 740, ""currency"": ""USD""}",Play Coin Pte Ltd,,SG,2023,4,25,Tuesday,7.4,740.0,0.5899999999999999,59.0,7.38
19247,2023-04-25 00:00:00,114713,2023-04-25 10:31:40,50,IT25,Apple Gift Card $25 (USA),APPLE,25.0,USD,US,fulfilled,complete,0,"{""amount"": 2437, ""currency"": ""USD""}","SOLA FIDE, INC. dba. MAXIMUSCARDS",TAMPA,US,2023,4,25,Tuesday,24.37,1218.5,0.629999999999999,31.5,2.52
19247,2023-04-25 00:00:00,114714,2023-04-25 10:31:40,50,IT15,Apple Gift Card $15 (USA),APPLE,15.0,USD,US,fulfilled,complete,0,"{""amount"": 1462, ""currency"": ""USD""}","SOLA FIDE, INC. dba. MAXIMUSCARDS",TAMPA,US,2023,4,25,Tuesday,14.62,731.0,0.3800000000000008,19.0,2.53
19247,2023-04-25 00:00:00,114715,2023-04-25 10:31:40,100,PSN10,PlayStation Network Card $10 (USA),SONY,10.0,USD,US,fulfilled,complete,0,"{""amount"": 945, ""currency"": ""USD""}","SOLA FIDE, INC. dba. MAXIMUSCARDS",TAMPA,US,2023,4,25,Tuesday,9.45,945.0,0.5500000000000007,55.0,5.5
19248,2023-04-25 00:00:00,114716,2023-04-25 11:09:50,30,IT100,Apple Gift Card $100 (USA),APPLE,100.0,USD,US,fulfilled,complete,0,"{""amount"": 9747, ""currency"": ""USD""}",BNB CARD CO. LTD,BANGKOK,TH,2023,4,25,Tuesday,97.47,2924.1,2.530000000000001,75.9,2.53
19248,2023-04-25 00:00:00,114717,2023-04-25 11:09:50,20,IT50,Apple Gift Card $50 (USA),APPLE,50.0,USD,US,fulfilled,complete,0,"{""amount"": 4873, ""currency"": ""USD""}",BNB CARD CO. LTD,BANGKOK,TH,2023,4,25,Tuesday,48.73,974.6,1.2700000000000031,25.4,2.54
19248,2023-04-25 00:00:00,114718,2023-04-25 11:09:50,120,IT25,Apple Gift Card $25 (USA),APPLE,25.0,USD,US,fulfilled,complete,0,"{""amount"": 2437, ""currency"": ""USD""}",BNB CARD CO. LTD,BANGKOK,TH,2023,4,25,Tuesday,24.37,2924.4,0.629999999999999,75.6,2.52
19248,2023-04-25 00:00:00,114719,2023-04-25 11:09:50,50,IT10,Apple Gift Card $10 (USA),APPLE,10.0,USD,US,fulfilled,complete,0,"{""amount"": 975, ""currency"": ""USD""}",BNB CARD CO. LTD,BANGKOK,TH,2023,4,25,Tuesday,9.75,487.5,0.25,12.5,2.5
19249,2023-04-25 00:00:00,114720,2023-04-25 11:10:37,300,NES50,Nintendo eShop R$50,NINTENDO ESHOP,50.0,BRL,BR,fulfilled,complete,0,"{""amount"": 976, ""currency"": ""USD""}","QIMENG TRADING CO., LIMITED",Wan Chai,HK,2023,4,25,Tuesday,9.76,2928.0,40.24,12072.0,80.48
19250,2023-04-25 00:00:00,114721,2023-04-25 11:11:58,125,PSN10,PlayStation Network Card $10 (USA),SONY,10.0,USD,US,fulfilled,complete,0,"{""amount"": 895, ""currency"": ""USD""}",MANA MINDS SIA (USD),RIGA,LV,2023,4,25,Tuesday,8.95,1118.75,1.0500000000000007,131.25,10.5
19250,2023-04-25 00:00:00,114722,2023-04-25 11:11:58,200,PSN25,PlayStation Network Card $25 (USA),SONY,25.0,USD,US,fulfilled,complete,0,"{""amount"": 2238, ""currency"": ""USD""}",MANA MINDS SIA (USD),RIGA,LV,2023,4,25,Tuesday,22.38,4476.0,2.620000000000001,524.0,10.48
19250,2023-04-25 00:00:00,114723,2023-04-25 11:11:58,10,NES20,Nintendo eShop $20 (USA),NINTENDO ESHOP,20.0,USD,US,fulfilled,complete,0,"{""amount"": 1770, ""currency"": ""USD""}",MANA MINDS SIA (USD),RIGA,LV,2023,4,25,Tuesday,17.7,177.0,2.3000000000000007,23.0,11.5
19251,2023-04-25 00:00:00,114724,2023-04-25 11:19:07,50,FFRR60,Final Fantasy XIV: A Realm Reborn 60 Day Time Card (USA),SQUARE ENIX,30.0,USD,US,fulfilled,complete,0,"{""amount"": 2540, ""currency"": ""USD""}",Sea Gamer Mall Sdn Bhd,Sitiawan,MY,2023,4,25,Tuesday,25.4,1270.0,4.600000000000001,230.0,15.33
19251,2023-04-25 00:00:00,114725,2023-04-25 11:19:07,20,NES3M,Nintendo 3 Month Subscription (USA),NINTENDO ESHOP,7.99,USD,US,fulfilled,complete,0,"{""amount"": 720, ""currency"": ""USD""}",Sea Gamer Mall Sdn Bhd,Sitiawan,MY,2023,4,25,Tuesday,7.2,144.0,0.79,15.8,9.89
19251,2023-04-25 00:00:00,114726,2023-04-25 11:19:07,30,NES12M,Nintendo 12 Month Subscription (USA),NINTENDO ESHOP,19.99,USD,US,fulfilled,complete,0,"{""amount"": 1790, ""currency"": ""USD""}",Sea Gamer Mall Sdn Bhd,Sitiawan,MY,2023,4,25,Tuesday,17.9,537.0,2.09,62.7,10.46
19251,2023-04-25 00:00:00,114727,2023-04-25 11:19:07,100,PSN30,PlayStation™Store $30 (USA),SONY,30.0,USD,US,fulfilled,complete,0,"{""amount"": 2700, ""currency"": ""USD""}",Sea Gamer Mall Sdn Bhd,Sitiawan,MY,2023,4,25,Tuesday,27.0,2700.0,3.0,300.0,10.0
19251,2023-04-25 00:00:00,114728,2023-04-25 11:19:07,35,PSN70,PlayStation™Store $70 (USA),SONY,70.0,USD,US,fulfilled,complete,0,"{""amount"": 6300, ""currency"": ""USD""}",Sea Gamer Mall Sdn Bhd,Sitiawan,MY,2023,4,25,Tuesday,63.0,2205.0,7.0,245.0,10.0
19251,2023-04-25 00:00:00,114729,2023-04-25 11:19:07,20,PSN110,PlayStation™Store $110 (USA),SONY,110.0,USD,US,fulfilled,complete,0,"{""amount"": 9900, ""currency"": ""USD""}",Sea Gamer Mall Sdn Bhd,Sitiawan,MY,2023,4,25,Tuesday,99.0,1980.0,11.0,220.0,10.0
19251,2023-04-25 00:00:00,114730,2023-04-25 11:19:07,2,JRS10,Jagex Runescape $10 (USA),JAGEX,10.0,USD,US,fulfilled,complete,0,"{""amount"": 880, ""currency"": ""USD""}",Sea Gamer Mall Sdn Bhd,Sitiawan,MY,2023,4,25,Tuesday,8.8,17.6,1.1999999999999993,2.4,12.0
19251,2023-04-25 00:00:00,114731,2023-04-25 11:19:07,15,KIW5,Kingsisle Wizard 101 $5 (USA),KINGSISLE,5.0,USD,US,fulfilled,complete,0,"{""amount"": 433, ""currency"": ""USD""}",Sea Gamer Mall Sdn Bhd,Sitiawan,MY,2023,4,25,Tuesday,4.33,64.95,0.6699999999999999,10.05,13.4
19251,2023-04-25 00:00:00,114732,2023-04-25 11:19:07,10,KIW10,Kingsisle Wizard 101 $10 (USA),KINGSISLE,10.0,USD,US,fulfilled,complete,0,"{""amount"": 870, ""currency"": ""USD""}",Sea Gamer Mall Sdn Bhd,Sitiawan,MY,2023,4,25,Tuesday,8.7,87.0,1.3000000000000007,13.0,13.0
19251,2023-04-25 00:00:00,114733,2023-04-25 11:19:07,20,KIW20,Kingsisle Wizard 101 $20 (USA),KINGSISLE,20.0,USD,US,fulfilled,complete,0,"{""amount"": 1745, ""currency"": ""USD""}",Sea Gamer Mall Sdn Bhd,Sitiawan,MY,2023,4,25,Tuesday,17.45,349.0,2.5500000000000007,51.0,12.75
19251,2023-04-25 00:00:00,114734,2023-04-25 11:19:07,150,XB2D_1002,XBOX 2 Day Trial Membership (USA),MICROSOFT,2.5,USD,US,fulfilled,complete,0,"{""amount"": 70, ""currency"": ""USD""}",Sea Gamer Mall Sdn Bhd,Sitiawan,MY,2023,4,25,Tuesday,0.7,105.0,1.8,270.0,72.0
19252,2023-04-25 00:00:00,114735,2023-04-25 12:12:31,3,DD100,DoorDash $100,DoorDash,100.0,USD,,fulfilled,complete,0,"{""amount"": 9500, ""currency"": ""USD""}",OffGamers Global Pte Ltd (USD),Singapore,SG,2023,4,25,Tuesday,95.0,285.0,5.0,15.0,5.0
19252,2023-04-25 00:00:00,114736,2023-04-25 12:12:31,10,FNVB5000,Fortnite V-Bucks 5000 (USA),FORTNITE,31.99,USD,US,fulfilled,complete,0,"{""amount"": 3185, ""currency"": ""USD""}",OffGamers Global Pte Ltd (USD),Singapore,SG,2023,4,25,Tuesday,31.85,318.5,0.13999999999999702,1.4,0.44
19252,2023-04-25 00:00:00,114737,2023-04-25 12:12:32,15,FNVB2800,Fortnite V-Bucks 2800 (USA),FORTNITE,19.99,USD,US,fulfilled,complete,0,"{""amount"": 1985, ""currency"": ""USD""}",OffGamers Global Pte Ltd (USD),Singapore,SG,2023,4,25,Tuesday,19.85,297.75,0.13999999999999702,2.1,0.7
19252,2023-04-25 00:00:00,114738,2023-04-25 12:12:32,40,IT50,Apple Gift Card $50 (USA),APPLE,50.0,USD,US,fulfilled,complete,0,"{""amount"": 4790, ""currency"": ""USD""}",OffGamers Global Pte Ltd (USD),Singapore,SG,2023,4,25,Tuesday,47.9,1916.0,2.1000000000000014,84.0,4.2
19252,2023-04-25 00:00:00,114739,2023-04-25 12:12:32,400,IT10,Apple Gift Card $10 (USA),APPLE,10.0,USD,US,fulfilled,complete,0,"{""amount"": 960, ""currency"": ""USD""}",OffGamers Global Pte Ltd (USD),Singapore,SG,2023,4,25,Tuesday,9.6,3840.0,0.40000000000000036,160.0,4.0
19252,2023-04-25 00:00:00,114740,2023-04-25 12:12:32,200,IT03,Apple Gift Card $3 (USA),APPLE,3.0,USD,US,fulfilled,complete,0,"{""amount"": 288, ""currency"": ""USD""}",OffGamers Global Pte Ltd (USD),Singapore,SG,2023,4,25,Tuesday,2.88,576.0,0.1200000000000001,24.0,4.0
19252,2023-04-25 00:00:00,114741,2023-04-25 12:12:32,2000,IT02,Apple Gift Card $2 (USA),APPLE,2.0,USD,US,fulfilled,complete,0,"{""amount"": 192, ""currency"": ""USD""}",OffGamers Global Pte Ltd (USD),Singapore,SG,2023,4,25,Tuesday,1.92,3840.0,0.08000000000000007,160.0,4.0
19252,2023-04-25 00:00:00,114742,2023-04-25 12:12:32,100,EB10,eBay $10 (USA),EBAY,10.0,USD,US,fulfilled,complete,0,"{""amount"": 982, ""currency"": ""USD""}",OffGamers Global Pte Ltd (USD),Singapore,SG,2023,4,25,Tuesday,9.82,982.0,0.17999999999999972,18.0,1.8
19252,2023-04-25 00:00:00,114743,2023-04-25 12:12:32,75,EB05,eBay $5 (USA),EBAY,5.0,USD,US,fulfilled,complete,0,"{""amount"": 492, ""currency"": ""USD""}",OffGamers Global Pte Ltd (USD),Singapore,SG,2023,4,25,Tuesday,4.92,369.0,0.08000000000000007,6.0,1.6
19252,2023-04-25 00:00:00,114744,2023-04-25 12:12:32,80,AMZ25,Amazon $25,AMAZON,25.0,USD,US,fulfilled,complete,0,"{""amount"": 2463, ""currency"": ""USD""}",OffGamers Global Pte Ltd (USD),Singapore,SG,2023,4,25,Tuesday,24.63,1970.4,0.370000000000001,29.6,1.48
19252,2023-04-25 00:00:00,114745,2023-04-25 12:12:32,175,AMZ20,Amazon $20,AMAZON,20.0,USD,US,fulfilled,complete,0,"{""amount"": 1970, ""currency"": ""USD""}",OffGamers Global Pte Ltd (USD),Singapore,SG,2023,4,25,Tuesday,19.7,3447.5,0.3000000000000007,52.5,1.5
19252,2023-04-25 00:00:00,114746,2023-04-25 12:12:32,50,AMZ15,Amazon $15,AMAZON,15.0,USD,US,fulfilled,complete,0,"{""amount"": 1478, ""currency"": ""USD""}",OffGamers Global Pte Ltd (USD),Singapore,SG,2023,4,25,Tuesday,14.78,739.0,0.22000000000000064,11.0,1.47
19252,2023-04-25 00:00:00,114747,2023-04-25 12:12:32,5,KIW2.5,Kingsisle Wizard 101 $2.50 (USA),KINGSISLE,2.5,USD,US,fulfilled,complete,0,"{""amount"": 220, ""currency"": ""USD""}",OffGamers Global Pte Ltd (USD),Singapore,SG,2023,4,25,Tuesday,2.2,11.0,0.2999999999999998,1.5,12.0
19252,2023-04-25 00:00:00,114748,2023-04-25 12:12:32,80,NES50,Nintendo eShop $50 (USA),NINTENDO ESHOP,50.0,USD,US,fulfilled,complete,0,"{""amount"": 4385, ""currency"": ""USD""}",OffGamers Global Pte Ltd (USD),Singapore,SG,2023,4,25,Tuesday,43.85,3508.0,6.149999999999999,492.0,12.3
19252,2023-04-25 00:00:00,114749,2023-04-25 12:12:32,120,PSN100,PlayStation Network Card $100 (USA),SONY,100.0,USD,US,fulfilled,complete,0,"{""amount"": 8975, ""currency"": ""USD""}",OffGamers Global Pte Ltd (USD),Singapore,SG,2023,4,25,Tuesday,89.75,10770.0,10.25,1230.0,10.25
19252,2023-04-25 00:00:00,114750,2023-04-25 12:12:32,90,PSN75,PlayStation Network Card $75 (USA),SONY,75.0,USD,US,fulfilled,complete,0,"{""amount"": 6731, ""currency"": ""USD""}",OffGamers Global Pte Ltd (USD),Singapore,SG,2023,4,25,Tuesday,67.31,6057.9,7.689999999999998,692.1,10.25
19252,2023-04-25 00:00:00,114751,2023-04-25 12:12:32,150,PSN25,PlayStation Network Card $25 (USA),SONY,25.0,USD,US,fulfilled,complete,0,"{""amount"": 2244, ""currency"": ""USD""}",OffGamers Global Pte Ltd (USD),Singapore,SG,2023,4,25,Tuesday,22.44,3366.0,2.5599999999999987,384.0,10.24
19252,2023-04-25 00:00:00,114752,2023-04-25 12:12:32,5,XB1M,XBOX 1 Month Membership (USA),MICROSOFT,9.99,USD,US,fulfilled,complete,0,"{""amount"": 855, ""currency"": ""USD""}",OffGamers Global Pte Ltd (USD),Singapore,SG,2023,4,25,Tuesday,8.55,42.75,1.4399999999999995,7.2,14.41
19252,2023-04-25 00:00:00,114753,2023-04-25 12:12:32,10,XBGPU1M,Xbox Game Pass Ultimate 1 month,MICROSOFT,14.99,USD,BR,fulfilled,complete,0,"{""amount"": 990, ""currency"": ""USD""}",OffGamers Global Pte Ltd (USD),Singapore,SG,2023,4,25,Tuesday,9.9,99.0,5.09,50.9,33.96
19252,2023-04-25 00:00:00,114754,2023-04-25 12:12:32,60,STM100,Steam Wallet Card $100 (USA),VALVE,100.0,USD,US,fulfilled,complete,0,"{""amount"": 9825, ""currency"": ""USD""}",OffGamers Global Pte Ltd (USD),Singapore,SG,2023,4,25,Tuesday,98.25,5895.0,1.75,105.0,1.75
19252,2023-04-25 00:00:00,114755,2023-04-25 12:12:32,80,STM20,Steam Wallet Card $20 (USA),VALVE,20.0,USD,US,fulfilled,complete,0,"{""amount"": 1975, ""currency"": ""USD""}",OffGamers Global Pte Ltd (USD),Singapore,SG,2023,4,25,Tuesday,19.75,1580.0,0.25,20.0,1.25
19252,2023-04-25 00:00:00,114756,2023-04-25 12:12:32,150,STM10,Steam Wallet Card $10 (USA),VALVE,10.0,USD,US,fulfilled,complete,0,"{""amount"": 975, ""currency"": ""USD""}",OffGamers Global Pte Ltd (USD),Singapore,SG,2023,4,25,Tuesday,9.75,1462.5,0.25,37.5,2.5
19253,2023-04-25 00:00:00,114757,2023-04-25 12:13:32,20,IT100,Apple Gift Card $100 (Canada),APPLE,100.0,CAD,CA,fulfilled,complete,0,"{""amount"": 9740, ""currency"": ""CAD""}",OffGamers Global Pte Ltd (CAD),,SG,2023,4,25,Tuesday,97.4,1948.0,2.5999999999999943,52.0,2.6
19253,2023-04-25 00:00:00,114758,2023-04-25 12:13:32,45,IT15,Apple Gift Card $15 (Canada),APPLE,15.0,CAD,CA,fulfilled,complete,0,"{""amount"": 1460, ""currency"": ""CAD""}",OffGamers Global Pte Ltd (CAD),,SG,2023,4,25,Tuesday,14.6,657.0,0.40000000000000036,18.0,2.67
19253,2023-04-25 00:00:00,114759,2023-04-25 12:13:32,15,IT10,Apple Gift Card $10 (Canada),APPLE,10.0,CAD,CA,fulfilled,complete,0,"{""amount"": 975, ""currency"": ""CAD""}",OffGamers Global Pte Ltd (CAD),,SG,2023,4,25,Tuesday,9.75,146.25,0.25,3.75,2.5
19253,2023-04-25 00:00:00,114760,2023-04-25 12:13:32,4,AMZ75,Amazon $75,AMAZON,75.0,CAD,CA,fulfilled,complete,0,"{""amount"": 7450, ""currency"": ""CAD""}",OffGamers Global Pte Ltd (CAD),,SG,2023,4,25,Tuesday,74.5,298.0,0.5,2.0,0.67
19253,2023-04-25 00:00:00,114761,2023-04-25 12:13:32,5,AMZ25,Amazon $25,AMAZON,25.0,CAD,CA,fulfilled,complete,0,"{""amount"": 2480, ""currency"": ""CAD""}",OffGamers Global Pte Ltd (CAD),,SG,2023,4,25,Tuesday,24.8,124.0,0.1999999999999993,1.0,0.8
19148,2023-04-12 00:00:00,114762,2023-04-25 14:42:05,3,XBGPU1M,Xbox Game Pass Ultimate 1 month,MICROSOFT,14.99,USD,BR,fulfilled,complete,0,"{""amount"": 990, ""currency"": ""USD""}",OffGamers Global Pte Ltd (USD),Singapore,SG,2023,4,25,Tuesday,9.9,29.7,5.09,15.27,33.96
19171,2023-04-14 00:00:00,114763,2023-04-25 14:43:30,10,XBGPU1M,Xbox Game Pass Ultimate 1 month,MICROSOFT,14.99,USD,BR,fulfilled,complete,0,"{""amount"": 1250, ""currency"": ""USD""}",PT.SARANA CIPTA KREASI CEMERLANG,Jakarta Pusat,ID,2023,4,25,Tuesday,12.5,125.0,2.49,24.9,16.61
19209,2023-04-19 00:00:00,114764,2023-04-25 14:56:28,8,XBGPU1M,Xbox Game Pass Ultimate 1 month,MICROSOFT,14.99,USD,BR,fulfilled,complete,0,"{""amount"": 990, ""currency"": ""USD""}",OffGamers Global Pte Ltd (USD),Singapore,SG,2023,4,25,Tuesday,9.9,79.2,5.09,40.72,33.96
19254,2023-04-25 00:00:00,114765,2023-04-25 14:56:58,550,PSN10,PlayStation Network Card $10 (USA),SONY,10.0,USD,US,fulfilled,complete,0,"{""amount"": 900, ""currency"": ""USD""}",CEDAR PARK SALES LLC,CEDAR PARK,US,2023,4,25,Tuesday,9.0,4950.0,1.0,550.0,10.0
19254,2023-04-25 00:00:00,114766,2023-04-25 14:56:58,350,PSN25,PlayStation Network Card $25 (USA),SONY,25.0,USD,US,fulfilled,complete,0,"{""amount"": 2250, ""currency"": ""USD""}",CEDAR PARK SALES LLC,CEDAR PARK,US,2023,4,25,Tuesday,22.5,7875.0,2.5,875.0,10.0
19254,2023-04-25 00:00:00,114767,2023-04-25 14:56:58,230,PSN50,PlayStation Network Card $50 (USA),SONY,50.0,USD,US,fulfilled,complete,0,"{""amount"": 4500, ""currency"": ""USD""}",CEDAR PARK SALES LLC,CEDAR PARK,US,2023,4,25,Tuesday,45.0,10350.0,5.0,1150.0,10.0
19254,2023-04-25 00:00:00,114768,2023-04-25 14:56:58,220,PSN100,PlayStation Network Card $100 (USA),SONY,100.0,USD,US,fulfilled,complete,0,"{""amount"": 8990, ""currency"": ""USD""}",CEDAR PARK SALES LLC,CEDAR PARK,US,2023,4,25,Tuesday,89.9,19778.0,10.099999999999994,2222.0,10.1
19254,2023-04-25 00:00:00,114769,2023-04-25 14:56:58,10,PSP1Y,PlayStation Plus 1 Year Membership,SONY,59.99,USD,BR,fulfilled,complete,0,"{""amount"": 5350, ""currency"": ""USD""}",CEDAR PARK SALES LLC,CEDAR PARK,US,2023,4,25,Tuesday,53.5,535.0,6.490000000000002,64.9,10.82
19254,2023-04-25 00:00:00,114770,2023-04-25 14:56:58,1200,STM20,Steam Wallet Card $20 (USA),VALVE,20.0,USD,US,fulfilled,complete,0,"{""amount"": 1985, ""currency"": ""USD""}",CEDAR PARK SALES LLC,CEDAR PARK,US,2023,4,25,Tuesday,19.85,23820.0,0.14999999999999858,180.0,0.75
19254,2023-04-25 00:00:00,114771,2023-04-25 14:56:58,200,STM50,Steam Wallet Card $50 (USA),VALVE,50.0,USD,US,fulfilled,complete,0,"{""amount"": 4960, ""currency"": ""USD""}",CEDAR PARK SALES LLC,CEDAR PARK,US,2023,4,25,Tuesday,49.6,9920.0,0.3999999999999986,80.0,0.8
19254,2023-04-25 00:00:00,114772,2023-04-25 14:56:58,20,STM75,Steam Wallet Card $75 (USA),VALVE,75.0,USD,US,fulfilled,complete,0,"{""amount"": 7405, ""currency"": ""USD""}",CEDAR PARK SALES LLC,CEDAR PARK,US,2023,4,25,Tuesday,74.05,1481.0,0.9500000000000028,19.0,1.27
19255,2023-04-26 00:00:00,114773,2023-04-26 10:38:56,40,IT02,Apple Gift Card $2 (USA),APPLE,2.0,USD,US,fulfilled,complete,0,"{""amount"": 192, ""currency"": ""USD""}",CEDAR PARK SALES LLC,CEDAR PARK,US,2023,4,26,Wednesday,1.92,76.8,0.08000000000000007,3.2,4.0
19255,2023-04-26 00:00:00,114774,2023-04-26 10:38:56,40,IT05,Apple Gift Card $5 (USA),APPLE,5.0,USD,US,fulfilled,complete,0,"{""amount"": 479, ""currency"": ""USD""}",CEDAR PARK SALES LLC,CEDAR PARK,US,2023,4,26,Wednesday,4.79,191.6,0.20999999999999996,8.4,4.2
19255,2023-04-26 00:00:00,114775,2023-04-26 10:38:56,100,IT10,Apple Gift Card $10 (USA),APPLE,10.0,USD,US,fulfilled,complete,0,"{""amount"": 958, ""currency"": ""USD""}",CEDAR PARK SALES LLC,CEDAR PARK,US,2023,4,26,Wednesday,9.58,958.0,0.41999999999999993,42.0,4.2
19255,2023-04-26 00:00:00,114776,2023-04-26 10:38:56,30,IT15,Apple Gift Card $15 (USA),APPLE,15.0,USD,US,fulfilled,complete,0,"{""amount"": 1436, ""currency"": ""USD""}",CEDAR PARK SALES LLC,CEDAR PARK,US,2023,4,26,Wednesday,14.36,430.8,0.6400000000000006,19.2,4.27
19255,2023-04-26 00:00:00,114777,2023-04-26 10:38:56,125,IT25,Apple Gift Card $25 (USA),APPLE,25.0,USD,US,fulfilled,complete,0,"{""amount"": 2394, ""currency"": ""USD""}",CEDAR PARK SALES LLC,CEDAR PARK,US,2023,4,26,Wednesday,23.94,2992.5,1.0599999999999987,132.5,4.24
19255,2023-04-26 00:00:00,114778,2023-04-26 10:38:56,100,IT50,Apple Gift Card $50 (USA),APPLE,50.0,USD,US,fulfilled,complete,0,"{""amount"": 4788, ""currency"": ""USD""}",CEDAR PARK SALES LLC,CEDAR PARK,US,2023,4,26,Wednesday,47.88,4788.0,2.1199999999999974,212.0,4.24
19255,2023-04-26 00:00:00,114779,2023-04-26 10:38:56,100,IT100,Apple Gift Card $100 (USA),APPLE,100.0,USD,US,fulfilled,complete,0,"{""amount"": 9575, ""currency"": ""USD""}",CEDAR PARK SALES LLC,CEDAR PARK,US,2023,4,26,Wednesday,95.75,9575.0,4.25,425.0,4.25
19255,2023-04-26 00:00:00,114780,2023-04-26 10:38:56,60,IT200,Apple Gift Card $200 (USA),APPLE,200.0,USD,US,fulfilled,complete,0,"{""amount"": 19150, ""currency"": ""USD""}",CEDAR PARK SALES LLC,CEDAR PARK,US,2023,4,26,Wednesday,191.5,11490.0,8.5,510.0,4.25
19255,2023-04-26 00:00:00,114781,2023-04-26 10:38:56,3,IT500,Apple Gift Card $500 (USA),APPLE,500.0,USD,US,fulfilled,complete,0,"{""amount"": 47875, ""currency"": ""USD""}",CEDAR PARK SALES LLC,CEDAR PARK,US,2023,4,26,Wednesday,478.75,1436.25,21.25,63.75,4.25
19256,2023-04-26 00:00:00,114782,2023-04-26 10:39:53,50,NES10,Nintendo eShop $10 (USA),NINTENDO ESHOP,10.0,USD,US,fulfilled,complete,0,"{""amount"": 885, ""currency"": ""USD""}",MANA MINDS SIA (USD),RIGA,LV,2023,4,26,Wednesday,8.85,442.5,1.1500000000000004,57.5,11.5
19256,2023-04-26 00:00:00,114783,2023-04-26 10:39:53,50,NES20,Nintendo eShop $20 (USA),NINTENDO ESHOP,20.0,USD,US,fulfilled,complete,0,"{""amount"": 1770, ""currency"": ""USD""}",MANA MINDS SIA (USD),RIGA,LV,2023,4,26,Wednesday,17.7,885.0,2.3000000000000007,115.0,11.5
19256,2023-04-26 00:00:00,114784,2023-04-26 10:39:53,50,NES35,Nintendo eShop $35 (USA),NINTENDO ESHOP,35.0,USD,US,fulfilled,complete,0,"{""amount"": 3098, ""currency"": ""USD""}",MANA MINDS SIA (USD),RIGA,LV,2023,4,26,Wednesday,30.98,1549.0,4.02,201.0,11.49
19256,2023-04-26 00:00:00,114785,2023-04-26 10:39:53,50,NES50,Nintendo eShop $50 (USA),NINTENDO ESHOP,50.0,USD,US,fulfilled,complete,0,"{""amount"": 4425, ""currency"": ""USD""}",MANA MINDS SIA (USD),RIGA,LV,2023,4,26,Wednesday,44.25,2212.5,5.75,287.5,11.5
19240,2023-04-24 00:00:00,114786,2023-04-26 10:41:19,40,NESF12M,Nintendo Family 12 Month Subscription (USA),NINTENDO ESHOP,34.99,USD,US,fulfilled,complete,0,"{""amount"": 3175, ""currency"": ""USD""}",MANA MINDS SIA (USD),RIGA,LV,2023,4,26,Wednesday,31.75,1270.0,3.240000000000002,129.6,9.26
19257,2023-04-26 00:00:00,114787,2023-04-26 10:44:02,300,PSN60,PlayStation Network Card $60 (USA),SONY,60.0,USD,US,fulfilled,complete,0,"{""amount"": 5385, ""currency"": ""USD""}",Kuwait Star for General Trading Co. (USD),Fahaheal,KW,2023,4,26,Wednesday,53.85,16155.0,6.149999999999999,1845.0,10.25
19257,2023-04-26 00:00:00,114788,2023-04-26 10:44:02,300,PSN25,PlayStation Network Card $25 (USA),SONY,25.0,USD,US,fulfilled,complete,0,"{""amount"": 2244, ""currency"": ""USD""}",Kuwait Star for General Trading Co. (USD),Fahaheal,KW,2023,4,26,Wednesday,22.44,6732.0,2.5599999999999987,768.0,10.24
19257,2023-04-26 00:00:00,114789,2023-04-26 10:44:02,200,PSN30,PlayStation™Store $30 (USA),SONY,30.0,USD,US,fulfilled,complete,0,"{""amount"": 2693, ""currency"": ""USD""}",Kuwait Star for General Trading Co. (USD),Fahaheal,KW,2023,4,26,Wednesday,26.93,5386.0,3.0700000000000003,614.0,10.23
19257,2023-04-26 00:00:00,114790,2023-04-26 10:44:02,200,PSN50,PlayStation Network Card $50 (USA),SONY,50.0,USD,US,fulfilled,complete,0,"{""amount"": 4488, ""currency"": ""USD""}",Kuwait Star for General Trading Co. (USD),Fahaheal,KW,2023,4,26,Wednesday,44.88,8976.0,5.119999999999997,1024.0,10.24
19257,2023-04-26 00:00:00,114791,2023-04-26 10:44:02,1500,PSN10,PlayStation Network Card $10 (USA),SONY,10.0,USD,US,fulfilled,complete,0,"{""amount"": 898, ""currency"": ""USD""}",Kuwait Star for General Trading Co. (USD),Fahaheal,KW,2023,4,26,Wednesday,8.98,13470.0,1.0199999999999996,1530.0,10.2
